migration batch request,迁移批处理请求
List View Threshold,列表视图阈值
date range,日期范围
reporting,报告
report part,报表部件
self-service business intelligence,自助式商业智能
self-service BI,自助式 BI
principal aliaser,主体别名程序
delegated administrator,委派管理员
hit highlighted summary,命中突出显示项摘要
managed metadata service,Managed Metadata Service
Search service application,Search Service 应用程序
Application Configuration Attach mode,应用程序配置附加模式
Search Application Attach mode,搜索应用程序附加模式
drilling,钻取
administrator role group,管理员角色组
role group,角色组
role assignment policy,角色分配策略
discovery mailbox,发现邮箱
eDiscovery mailbox,电子数据展示邮箱
discovery system mailbox,发现系统邮箱
IP safelist,安全 IP 列表
safelist,安全列表
role entry,角色条目
role scope,角色作用域
role group member,角色组成员
Terms of use,使用条款
data-tier application,数据层应用程序
DAC instance,DAC 实例
data-tier application instance,数据层应用程序实例
DAC package,DAC 包
data-tier application package,数据层应用程序包
Web Analytics Web Service,Web Analytics Web 服务
DAC placement policy,DAC 位置策略
spell tuning processor,拼写调整处理器
DAC project,DAC 项目
SQL Server data-tier application project,SQL Server 数据层应用程序项目
managed instance,托管实例
SQL Server Utility,SQL Server 实用工具
SQL Server Utility Explorer,SQL Server 实用工具资源管理器
unmanaged instance,非托管实例
utility control point,实用工具控制点
SQL Server Utility dashboard,SQL Server 实用工具仪表板
DAC package file,DAC 包文件
facet property,Facet 属性
People,人脉
More,更多
Microsoft Family Safety,Microsoft 家庭安全
policy-based management,基于策略的管理
Evaluate Formula,公式求值
Chinese Conversion add-in,中文转换加载项
eager loading,预先加载
explicit loading,显式加载
foreign key association,外键关联
identifying relationship,识别关系
independent association,独立关联
lazy loading,延迟加载
deferred loading,推迟加载
Email Migration,电子邮件迁移
enroll,登记
extract,提取
deploy,部署
provisioning domain,配置域
blocked sender,方块列表
mail-enabled user,启用邮件的用户
Import users,导入用户
CSV import file,CSV 导入文件
import process,导入过程
write scope,写入作用域
Discovery Management,发现管理
Help Desk,技术支持
Recipient Management,收件人管理
Records Management,记录管理
UM Management,统一消息管理
View-Only Organization Management,仅限查看组织管理
safe sender,允许列表
Multi-Mailbox Search,多邮箱搜索
unsearchable item,不可搜索的项目
group moderator,组审查方
room mailbox,会议室邮箱
litigation hold,诉讼保留
follower,关注者
decision engine,决策引擎
super-user credentials,超级用户凭据
POP subscription,POP 订阅
unmanaged Windows Live ID,非托管 Windows Live ID
e-mail as sign in ID,电子邮件登录 ID
preliminary data validation,初步数据验证
authoritative name server,授权名称服务器
holdability,可保持性
Web Service Connector,Web 服务连接器
WCF Service Connector,WCF 服务连接器
Database Connector,数据库连接器
object cache live count,Object Cache Live Count
object cache GC count,Object Cache GC Count
inline editing,直接编辑
case resolution,案例解决
contract template,合同模板
resource group,资源组
service calendar,服务日历
Support Count,支持计数
Support Percentage,支持百分比
regressor,回归量
cyclic protection,循环保护
SQL Server Utility viewpoints,SQL Server 实用工具视点
Replication Management Objects,复制管理对象
sweep angle,扫描角
Active Directory Management Agent,Active Directory 管理代理
scale-out deployment,扩展部署
virtual shared folder,虚拟共享文件夹
Photo Fuse,照片合成
cacheable,可缓存的
Microsoft Dynamics CRM for Microsoft Office Outlook with Offline Access,带脱机访问功能的 Microsoft Dynamics CRM for Microsoft Office Outlook
smooth stream,平滑流
buffering,缓冲
Smooth Streaming heuristics,平滑流式处理启发
Live Smooth Streaming,实时平滑流式处理
archive,存档
smooth streaming,平滑流式处理
publishing point,发布点
scale,规模
stateful,状态
stuttering,间断
evict,收回
Sandboxed Code Service,沙盒代码服务
record status,记录状态
workflow status,工作流状态
transparency,透明度
Bing Bar,必应工具栏
heat map,热度地图
heatmap,热度地图
victim,牺牲品
social network,社交网络
network,网络
Manage Relationships,管理关系
reference data,参考数据
reduce operation,化简运算
abstract,摘要
post-deployment action,部署后操作
hosting,承载
profiling,分析
security-transparent,安全-透明
security-safe-critical,安全-可靠-关键
covariance,协变
contravariance,逆变
lazy initialization,迟缓初始化
easing function,缓动函数
trusted application,受信任的应用程序
sandboxed application,沙盒应用程序
elevated trust,提升的信任
site analysis,站点分析
compute,计算
forward proxy,正向代理
load balancer,负载均衡器
parent cache server,父级高速缓存服务器
built-in,内置
consolidate,合并
correlate,关联
engagement,参与
log filter,日志筛选器
log directive,日志指令
log definition,日志定义
base file name,基文件名
request header,请求头
response header,响应头
Visio Web Access Web Part,Visio Web Access Web 部件
Robots Exclusion,Robots 排除
site map file,站点地图文件
site map,站点地图
site map index,站点地图索引
People Pane,人员窗格
Gallery View,库视图
rollover,滚动更新
logging field,日志记录字段
hierarchical address book,层次通讯簿
application,应用程序
auto-start,自动启动
behavior extension element,行为扩展元素
cancel,取消
completed state,已完成状态
configuration inheritance,配置继承
durable workflow,持久工作流
endpoint,终结点
endpoint address,终结点地址
feature delegation,功能委派
IIS Manager module,IIS Manager 模块
monitoring store,监控存储
monitoring level,监控级别
persistence,暂留
persistence store,暂留存储
persistence provider,暂留提供程序
pipeline,垂直线
resume,继续
running state,正在运行状态
service host,服务主机
SQL persistence provider,SQL 暂留提供程序
suspended state,已挂起状态
tracking participant,跟踪参与者
tracking record,跟踪记录
Windows Process Activation service,Windows Process Activation Service
Workflow Instance Recovery,工作流实例恢复
Workflow Management service,Workflow Management Service
workflow service,Workflow Service
XAML activation,XAML 激活
skiplisting,列表跳转
maximum concurrent calls,最大并发调用
maximum concurrent sessions,最大并发会话
tracking profile,跟踪配置文件
sparse column,稀疏列
column set,列集
behavior,行为
hosting process,托管进程
pipe,发送
Wrapped PST store,包装的 PST 存储区
Server Virtualization Validation Program,服务器虚拟化验证计划
virtual appliance,虚拟设备
Data Profile Viewer,数据配置文件查看器
Execute Package Utility,执行包实用工具
SQL Server Execute Package Utility,SQL Server 执行包实用工具
Column Pattern Profile,列模式配置文件
query designer,查询设计器
multimedia choreography presentation,多媒体设计
Conferencing Announcement service,会议公告服务
SIP/PSTN gateway,SIP/PSTN 网关
action,操作
multiple points of presence,多点登录
Measurement Converter,度量转换器
client type,客户端类型
PowerShell-based cache administration tool,基于 PowerShell 的缓存管理工具
needle cap,针尖顶端
Office Starter To-Go,Office Starter 随身版
dynamic routing,动态路由
undo file,撤消文件
Concurrency Runtime,并发运行时
binding source,绑定源
binding target,绑定目标
event routing,事件路由
edge event,边缘事件
point event,点事件
hopping window,跳跃窗口
tumbling window,翻转窗口
software transformer,软件转换器
refiner,精简
Visual Best Bet,可视化最佳匹配
